Player Name,OVR,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICALITY,Position,Age,Foot,Height,League,Nation,Team,Weight
Nick Otto,59,62,24,39,44,59,63,CB,24,Right,18,3. Liga,Germany,SC Verl,75
Aston Oxborough,59,59,60,56,57,43,58,GK,25,Right,19,cinch Prem,England,Motherwell,98
Mark Oxley,59,57,59,61,57,30,60,GK,33,Right,19,EFL League Two,England,Harrogate Town,73
Paik Sang Hoon,59,59,44,56,64,44,46,CM,21,Right,17,K League 1,Korea Republic,FC Seoul,70
Seb Palmer-Houlden,59,70,57,51,60,33,57,ST,19,Right,18,EFL League Two,England,Newport County,77
Elliot Panicco,59,62,52,54,68,29,57,GK,27,Right,19,MLS,United States,Nashville SC,93
Abel Paredes,59,59,25,44,49,58,58,LB,26,Left,17,Sudamericana,Paraguay,S. Ameliano,80
Park Byung Hyun,59,62,28,47,42,57,68,CB,30,Right,18,K League 1,Korea Republic,Suwon FC,83
Juan Peinipil,59,33,61,43,59,28,65,ST,21,Right,18,LPF,Argentina,Arsenal,76
Aldair Peña,59,55,61,55,60,24,57,GK,23,Right,18,Sudamericana,Venezuela,Est. de Mérida,75
Leon Pöhls,59,61,57,59,61,34,60,GK,26,Right,18,SSE Airtricity PD,Germany,Shamrock Rovers,80
Markus Ponath,59,57,59,55,62,34,58,GK,22,Right,18,3. Liga,Germany,FC Ingolstadt 04,81
Bruno Portugal,59,58,62,51,57,32,62,ST,20,Right,18,Libertadores,Peru,FBC Melgar,79
Rekeil Pyke,59,75,55,45,61,43,62,ST,26,Right,17,EFL League Two,England,Grimsby Town,65
Elidon Qenaj,59,46,60,44,54,34,66,ST,20,Right,19,Bundesliga,Kosovo,Heidenheim,95
Harry Ransom,59,63,26,41,44,57,66,CB,24,Right,18,EFL League Two,England,Crawley Town,70
Justin Rasmussen,59,69,55,55,56,54,65,LB,25,Left,18,MLS,United States,Portland Timbers,79
Thomas Rausch,59,70,28,47,59,53,50,RWB,23,Right,17,3. Liga,Germany,FC Ingolstadt 04,68
Oregan Ravet,59,60,56,53,67,27,55,GK,22,Right,18,1A Pro League,Belgium,OH Leuven,77
Lily Reimöller,59,37,44,56,57,61,55,CB,18,Right,17,GPFBL,Germany,SGS Essen,62
Maikel Reyes,59,64,56,59,60,58,58,CM,20,Right,16,Sudamericana,Ecuador,Delfín S.C.,65
Tyler Roberts,59,83,53,49,62,31,49,RW,19,Right,17,EFL League Two,Jamaica,Doncaster,70
Lucas Rocrou,59,74,57,51,61,26,52,RW,20,Right,17,Ligue 2 BKT,France,Bordeaux,73
Lenny Rodrigues,59,68,46,54,55,53,69,CDM,36,Right,18,Hero ISL,India,Odisha FC,64
Luis Carlos Rodríguez,59,70,48,48,57,56,57,LWB,21,Left,17,Sudamericana,Bolivia,Palmaflor,67
Franz Roggow,59,61,50,57,56,54,64,CDM,21,Right,18,3. Liga,Germany,B. Dortmund II,75
Camilo Romero,59,60,58,55,60,42,58,GK,22,Right,19,Sudamericana,Colombia,Millonarios,88
Abraham Romero,59,59,58,53,63,51,59,GK,25,Right,18,MLS,United States,LAFC,84
Matthieu Rongier,59,62,62,59,59,29,56,GK,21,Right,18,Ligue 2 BKT,France,Amiens SC,75
Dayle Rooney,59,71,55,55,57,41,59,LM,25,Left,17,SSE Airtricity PD,Republic of Ireland,Drogheda United,74
Tom Roufosse,59,60,58,60,61,24,60,GK,22,Right,18,1A Pro League,Belgium,KAS Eupen,72
Tobias Rühle,59,65,58,55,62,31,68,ST,32,Right,17,3. Liga,Germany,SSV Ulm 1846,79
Michael Ruhs,59,76,56,50,59,41,65,ST,21,Right,18,A-League,Australia,Western United,70
Alba Ruiz,59,56,61,59,59,27,45,ST,22,Right,16,Liga F,Spain,Madrid CFF,55
Fabian Rüth,59,55,36,56,48,59,66,CDM,22,Left,18,3. Liga,Germany,Rot-Weiss Essen,83
Gaoussou Samaké,59,75,39,54,61,54,56,LM,26,Left,16,MLS,Côte d'Ivoire,D.C. United,62
Jack Sanders,59,47,31,44,41,56,75,CB,24,Right,19,cinch Prem,England,Kilmarnock,88
Harvey Saunders,59,90,57,46,59,22,56,ST,26,Right,18,EFL League Two,England,Tranmere Rovers,69
Moritz Schulze,59,58,56,56,63,43,56,GK,22,Right,19,3. Liga,Germany,Hallescher FC,85
Philipp Schulze,59,60,56,57,62,26,56,GK,20,Right,19,Bundesliga,Germany,VfL Wolfsburg,82
Brady Scott,59,64,59,60,59,32,59,GK,24,Right,18,MLS,United States,Columbus Crew,78
Ryan Scott,59,61,58,57,63,16,60,GK,28,Right,18,A-League,Australia,Newcastle Jets,85
Sean Seitz,59,69,55,51,63,43,51,LW,21,Right,17,3. Liga,Germany,FC Erzgebirge Aue,72
Eniss Shabani,59,54,50,55,63,54,61,CM,20,Left,18,Bundesliga,Germany,1. FSV Mainz 05,79
Simon Simoni,59,64,57,54,61,29,58,GK,19,Right,19,Bundesliga,Albania,Frankfurt,81
Roshan Singh,59,71,50,55,59,51,59,LWB,24,Left,17,Hero ISL,India,Bengaluru FC,68
David Skubl,59,63,57,53,63,17,52,GK,22,Right,18,Ö. Bundesliga,Austria,Wolfsberger AC,80
Sam Slocombe,59,60,57,57,60,39,58,GK,35,Right,18,EFL League Two,England,Notts County,75
Noah Smith,59,67,47,53,56,54,67,LB,23,Left,18,A-League,Australia,Central Coast,80
Tunmise Sobowale,59,77,46,51,57,52,73,RWB,24,Right,18,EFL League One,Republic of Ireland,Shrewsbury,76
Mads Søndergaard,59,62,47,57,63,47,45,CM,20,Right,17,3F Superliga,Denmark,Viborg FF,65
Momodou Lamin Sonko,59,77,59,46,67,18,37,RW,18,Right,17,Allsvenskan,Sweden,BK Häcken,65
Hugo Sotelo,59,64,59,53,62,26,45,RM,19,Right,18,LALIGA EA SPORTS,Spain,RC Celta,75
Kyra Spitzner,59,69,54,53,61,40,60,ST,18,Right,17,GPFBL,Germany,RB Leipzig,59
Michał Stachera,59,72,50,57,58,36,60,RM,22,Right,17,PKO BP Ekstraklasa,Poland,Cracovia,68
Veit Stange,59,48,44,52,56,58,62,CDM,19,Right,18,Bundesliga 2,Germany,Hertha Berlin,76
Dušan Stojinović,59,59,26,39,40,62,58,CB,23,Right,18,PKO BP Ekstraklasa,Slovenia,Jagiellonia,76
Matteo Stoppa,59,61,60,59,57,20,46,CF,23,Right,17,Serie BKT,Italy,Catanzaro,70
Jannich Storch,59,59,55,59,61,49,54,GK,30,Right,18,3F Superliga,Denmark,Lyngby BK,81
Jack Stretton,59,66,58,43,57,25,56,ST,22,Right,18,EFL League Two,Scotland,Stockport,74
Stefanos Stroungis,59,57,33,36,39,62,65,CB,26,Right,18,SUPERLIGA,Greece,UTA Arad,78
Samuel Stückler,59,72,55,57,64,50,60,CM,22,Left,17,Ö. Bundesliga,Austria,SK Sturm Graz,75
Daniel Stynes,59,68,54,55,62,44,63,LM,25,Right,18,A-League,Australia,Newcastle Jets,70
Tan Kaiyuan,59,70,56,53,61,39,64,ST,22,Left,18,LALIGA HYPERMOTION,China PR,RCD Espanyol,64
Kyle Taylor,59,63,54,59,62,52,61,CM,24,Right,18,EFL League One,England,Exeter City,73
Max Thompson,59,69,59,48,58,25,52,ST,21,Right,18,EFL Championship,England,Sunderland,75
Paul Tschernuth,59,60,61,60,60,18,58,GK,21,Right,18,Bundesliga,Austria,Heidenheim,84
Dilyimit Tudi,59,57,44,54,62,54,62,CM,24,Right,18,CSL,China PR,Henan SSLM FC,75
Răzvan Udrea,59,58,57,59,57,42,62,GK,22,Left,18,SUPERLIGA,Romania,FCSB,77
Eric Uhlmann,59,70,47,55,59,56,57,CDM,20,Right,18,Bundesliga 2,Germany,Hannover 96,71
Andrei Ureche,59,60,58,59,61,32,58,GK,25,Right,18,SUPERLIGA,Romania,FC Botoșani,83
Peter Urminsky,59,60,59,58,60,28,58,GK,24,Right,19,cinch Prem,Slovakia,St. Mirren,80
Finn van Breemen,59,57,31,44,52,58,65,CB,20,Left,19,CSSL,Holland,FC Basel 1893,83
Harry Van der Saag,59,68,38,48,57,53,74,RB,24,Right,18,A-League,Australia,Adelaide United,77
André Vásquez,59,59,55,58,61,53,59,CM,20,Right,17,Libertadores,Peru,FBC Melgar,71
Santino Vera,59,72,42,58,62,56,59,CDM,17,Right,16,Libertadores,Argentina,Racing Club,74
Emiliano Viveros,59,67,47,57,58,45,55,RM,21,Right,17,LPF,Argentina,Arsenal,70
Brad Walker,59,66,56,55,60,56,74,CM,27,Right,18,EFL League Two,England,Tranmere Rovers,80
Joshua Walker,59,76,57,49,63,24,50,ST,25,Right,17,EFL League One,England,Burton Albion,65
Oscar Wallin,59,60,22,47,55,58,66,CB,22,Right,19,Allsvenskan,Sweden,Degerfors IF,82
Wang Zhen'ao,59,74,49,46,59,53,42,LB,24,Right,17,CSL,China PR,Dalian Pro,58
Wang Jianan,59,69,59,56,58,53,62,RB,30,Right,17,CSL,China PR,Tianjin JMT FC,71
Wang Zhifeng,59,58,65,59,60,33,56,GK,26,Right,19,CSL,China PR,Changchun Yatai,80
Stanisław Wawrzynowicz,59,59,46,50,55,57,55,CDM,24,Right,17,PKO BP Ekstraklasa,Poland,Pogoń Szczecin,68
Wen Jiabao,59,80,47,52,60,54,60,LB,24,Left,17,CSL,China PR,Shanghai Shenhua,65
Colm Whelan,59,67,61,49,57,34,65,ST,23,Right,18,SSE Airtricity PD,Republic of Ireland,Derry City,60
Kevin Wiethaup,59,70,43,58,64,38,48,CAM,18,Right,17,Bundesliga 2,Germany,VfL Osnabrück,69
Filip Wilak,59,79,61,51,58,19,61,LM,20,Right,18,PKO BP Ekstraklasa,Poland,Lech Poznań,66
Dean Williams,59,68,60,49,58,26,57,ST,23,Right,17,SSE Airtricity PD,Republic of Ireland,Bohemian FC,58
Daniel Wilmering,59,75,43,54,58,52,62,LB,22,Left,17,A-League,Australia,Newcastle Jets,70
Bennet Winter,59,67,59,47,57,18,55,ST,19,Right,18,Bundesliga 2,Germany,FC St. Pauli,75
Allan Wlk,59,64,57,44,55,20,56,ST,20,Right,18,Libertadores,Paraguay,Olimpia,74
Lucas Wolf,59,70,45,53,66,36,39,CAM,22,Right,17,Bundesliga 2,Germany,Holstein Kiel,65
Jordan Wright,59,61,57,58,62,21,57,GK,24,Right,19,EFL League One,England,Lincoln City,75
Florian Wustinger,59,66,37,52,61,55,58,CDM,20,Right,17,Ö. Bundesliga,Austria,FK Austria Wien,71
Xu Yougang,59,64,29,49,54,55,70,RB,27,Right,18,CSL,China PR,Shanghai Shenhua,72
Josef Yarney,59,49,29,42,47,58,66,CB,26,Right,18,EFL League Two,England,Tranmere Rovers,70
Mohammed Yasir,59,77,52,55,62,35,55,RW,25,Left,17,Hero ISL,India,Hyderabad FC,68
Ye Chugui,59,67,50,57,61,57,62,LM,29,Right,18,CSL,China PR,Meizhou Hakka,72
Yin Congyao,59,71,55,53,60,39,64,ST,26,Right,18,CSL,China PR,Meizhou Hakka,76
Yue Xin,59,78,23,43,55,51,55,LB,28,Left,17,CSL,China PR,Zhejiang Pro,70
Cristhoper Zambrano,59,68,59,48,59,27,59,ST,19,Right,18,Libertadores,Ecuador,Aucas,73
Offrande Zanzala,59,75,56,45,56,28,68,ST,27,Right,18,EFL League Two,Congo,Newport County,72
Ulaş Zengin,59,49,28,35,39,60,61,CB,26,Right,18,Trendyol Süper Lig,Turkey,Gaziantep,73
Zhang Yuan,59,64,39,52,60,56,66,CB,34,Right,18,CSL,China PR,Shenzhen FC,78
Zhang Chong,59,59,57,60,57,55,60,GK,36,Right,19,CSL,China PR,Dalian Pro,81
Zhang Gong,59,55,51,54,53,56,71,CM,31,Right,18,CSL,China PR,Rongcheng FC,74
Zheng Zhiyun,59,82,49,55,56,49,59,LB,28,Left,17,CSL,China PR,Nantong Zhiyun FC,65
Massimo Zilli,59,53,58,50,60,34,54,ST,21,Right,17,Serie BKT,Italy,Cosenza,78
Jovan Zivkovic,59,82,55,48,69,22,50,ST,17,Right,17,Ö. Bundesliga,Austria,SK Rapid Wien,63
Alexis Zorrilla,59,55,25,38,37,60,65,CB,28,Left,18,Sudamericana,Paraguay,Gral. Caballero,80
Zou Dehai,59,57,58,55,59,46,59,GK,30,Right,18,CSL,China PR,Beijing Guoan,73
Ethan Zubak,59,49,59,44,58,19,66,ST,25,Right,18,MLS,United States,Nashville SC,75
Azeem Abdulai,58,57,38,57,58,54,59,CDM,21,Right,18,EFL Championship,Scotland,Swansea City,75
Sławomir Abramowicz,58,55,59,63,59,29,58,GK,19,Left,18,PKO BP Ekstraklasa,Poland,Jagiellonia,78
Eli Adams,58,68,40,51,67,32,53,LM,21,Left,18,A-League,Australia,Melb. Victory,70
Tayo Adaramola,58,68,49,50,56,53,52,LB,20,Left,17,Premier League,Republic of Ireland,Crystal Palace,69
Korede Adedoyin,58,73,58,49,61,34,63,ST,23,Left,18,EFL League Two,Nigeria,Accrington,73
Daniel Adshead,58,64,51,55,58,52,52,CM,22,Right,17,EFL League One,England,Cheltenham Town,70
Daniel Aguirre,58,64,40,57,60,50,55,CM,24,Right,17,MLS,United States,LA Galaxy,64
Saleh Al Abbas,58,76,57,39,60,17,57,ST,30,Right,17,ROSHN Saudi League,Saudi Arabia,Al Riyadh,65
Mansour Al Bishi,58,66,48,56,62,47,66,CM,23,Right,17,ROSHN Saudi League,Saudi Arabia,Al Raed,69
Abdulelah Al Bukhari,58,73,39,52,54,53,62,LB,29,Left,17,ROSHN Saudi League,Saudi Arabia,Al Wehda,70
Hazzaa Al Ghamdi,58,70,53,52,59,29,55,LM,22,Right,17,ROSHN Saudi League,Saudi Arabia,Al Wehda,67
Nawaf Al Harthi,58,70,43,58,63,45,55,CM,25,Left,17,ROSHN Saudi League,Saudi Arabia,Al Fayha,65
Saad Al Khayri,58,72,28,45,55,53,70,RB,28,Right,16,ROSHN Saudi League,Saudi Arabia,Al Wehda,77
Hassan Al Majhad,58,58,47,54,60,55,56,CM,31,Right,16,ROSHN Saudi League,Saudi Arabia,Al Khaleej,67
Yahya Al Najai,58,78,51,51,58,28,54,RM,24,Right,17,ROSHN Saudi League,Saudi Arabia,Al Wehda,69
Raghid Al Najjar,58,62,54,57,58,36,56,GK,27,Right,18,ROSHN Saudi League,Saudi Arabia,Al Nassr,90
Ibrahim Al Nakhli,58,61,25,44,47,56,68,CB,26,Right,17,ROSHN Saudi League,Saudi Arabia,Al Tai,73
Abdulkarim Al Qahtani,58,69,56,56,61,40,53,CAM,30,Right,17,ROSHN Saudi League,Saudi Arabia,Al Wehda,65
Muhannad Al Qaydhi,58,61,24,42,45,57,67,CB,25,Left,18,ROSHN Saudi League,Saudi Arabia,Al Fayha,85
Nawaf Al Qumairi,58,69,30,50,52,53,58,LB,22,Right,17,ROSHN Saudi League,Saudi Arabia,Al Tai,66
Mohammed Al Qunayan,58,72,44,54,60,53,56,CM,24,Left,17,ROSHN Saudi League,Saudi Arabia,Al Tai,65
Mohammed Al Saeed,58,70,42,57,60,50,55,LB,27,Left,17,ROSHN Saudi League,Saudi Arabia,Al Fateh,69
Rakan Al Shamlan,58,67,54,56,62,38,58,CAM,25,Right,17,ROSHN Saudi League,Saudi Arabia,Al Tai,72
Khalid Al Shuwayie,58,55,33,46,47,57,64,CB,27,Right,17,ROSHN Saudi League,Saudi Arabia,Al Riyadh,72
Mohammad Al Thani,58,73,52,50,59,31,49,LM,26,Left,17,ROSHN Saudi League,Saudi Arabia,Al Hazem,64
Fawaz Al Tryes,58,75,45,51,63,32,41,LM,26,Right,17,ROSHN Saudi League,Saudi Arabia,Al Khaleej,65
Gabriel Alfaro,58,60,28,41,52,56,51,LB,20,Left,18,Libertadores,Peru,Sporting Cristal,61
Scott Allardice,58,48,52,56,55,56,57,CDM,25,Right,18,cinch Prem,Scotland,Ross County,70
Felix Allgaier,58,59,33,51,55,57,59,CDM,20,Left,18,3. Liga,Germany,SC Freiburg II,75
Hugo Álvarez,58,63,49,59,58,48,50,CM,20,Right,18,LALIGA EA SPORTS,Spain,RC Celta,72
Alejandro Ampuero,58,67,43,53,59,41,44,RM,20,Left,17,Sudamericana,Bolivia,O. Petrolero,65
Ionuț Andres,58,64,28,33,36,57,69,CB,23,Left,19,SUPERLIGA,Romania,FC Voluntari,73
Bent Andresen,58,70,29,46,59,54,57,LB,20,Left,18,Bundesliga 2,Germany,Hamburger SV,73
Hamza Anhari,58,71,44,50,63,30,53,CAM,19,Right,17,3. Liga,Morocco,MSV Duisburg,72
Louie Annesley,58,49,33,43,49,56,67,CB,23,Right,19,SSE Airtricity PD,Gibraltar,Dundalk,80
Alessandro Arioli,58,71,57,47,54,35,67,ST,20,Right,18,Serie BKT,Italy,Cosenza,76
Luca Ashby-Hammond,58,59,58,56,62,24,54,GK,22,Right,18,EFL League Two,England,Crawley Town,76
Josh Austerfield,58,67,45,55,57,50,55,CM,22,Right,17,EFL Championship,England,Huddersfield,68
Theo Bair,58,69,57,39,56,25,77,ST,24,Right,19,cinch Prem,Canada,Motherwell,96
Nicolas Bajlicz,58,68,46,57,67,45,48,CM,19,Right,17,Ö. Bundesliga,Austria,SK Rapid Wien,68
Geraldo Bajrami,58,62,37,38,47,58,66,CB,24,Right,18,EFL League Two,Albania,Notts County,78
Johan Bakke,58,63,49,57,58,54,46,CM,19,Right,18,Eliteserien,Norway,Molde FK,71
James Ball,58,63,58,57,57,54,73,CM,28,Right,19,EFL League Two,England,AFC Wimbledon,80
Ibrahima Sory Bangoura,58,64,35,49,52,56,64,CDM,19,Right,19,1A Pro League,Guinea,KRC Genk,78
Bao Yaxiong,58,60,54,53,59,20,54,GK,26,Right,19,CSL,China PR,Shanghai Shenhua,81
Alonso Barría,58,72,56,55,58,22,60,ST,18,Right,18,Sudamericana,Chile,Club Magallanes,78
Daniel Bassi,58,73,48,50,65,46,41,LW,19,Right,17,Eliteserien,Norway,FK Bodø/Glimt,70
Alessio Besio,58,67,56,44,56,25,64,ST,19,Left,18,3. Liga,Switzerland,SC Freiburg II,80
Joel Bichsel,58,54,29,41,43,57,67,CB,21,Left,19,3. Liga,Switzerland,SC Freiburg II,84
Matteo Bignetti,58,60,59,55,62,28,56,GK,19,Right,19,Ö. Bundesliga,Austria,SK Sturm Graz,76
Hendry Blank,58,68,33,46,54,58,58,CB,19,Left,18,3. Liga,Germany,B. Dortmund II,71
Aaron Bolger,58,56,45,58,63,53,54,CM,23,Right,17,SSE Airtricity PD,Republic of Ireland,Cork City,65
Rowllin Borges,58,56,41,50,51,57,72,CDM,31,Right,18,Hero ISL,India,FC Goa,72
Rudy Boulais,58,63,56,55,60,29,57,GK,21,Right,18,Ligue 2 BKT,France,US Concarneau,75
Ryan Brennan,58,51,58,57,58,56,63,CM,32,Right,18,SSE Airtricity PD,Republic of Ireland,Drogheda United,72
Milosz Brzozowski,58,68,45,56,56,55,60,LM,19,Left,18,Bundesliga 2,Poland,Hansa Rostock,78
Marcel Bykowski,58,74,59,50,59,28,54,LM,19,Right,17,PKO BP Ekstraklasa,Poland,Piast Gliwice,75
Amadou Camara,58,75,56,43,53,20,60,ST,23,Right,18,Eliteserien,Mali,Sarpsborg 08,80
Jessel Carneiro,58,70,33,51,54,52,59,LWB,33,Left,16,Hero ISL,India,Bengaluru FC,66
Harvey Cartwright,58,59,61,55,60,25,54,GK,21,Right,19,EFL League Two,England,Grimsby Town,82
Robert Castellanos,58,53,24,38,41,57,67,CB,25,Right,18,MLS,United States,Sporting KC,82
Joshua Cavallo,58,74,43,55,61,51,65,LB,24,Left,17,A-League,Australia,Adelaide United,71
Antonio Ceza,58,63,22,30,33,62,53,CB,21,Right,18,Sudamericana,Chile,Palestino,75
Ophélie Chaudier,58,65,46,52,61,56,52,RB,19,Right,16,D1 Arkema,France,AS Saint Étienne,53
Vladislav Cherny,58,60,48,57,63,37,50,CAM,20,Right,17,3. Liga,Russia,Arminia Bielefeld,70
Choi Cheol Won,58,60,57,53,58,29,57,GK,29,Right,19,K League 1,Korea Republic,FC Seoul,87
Choi Bo Kyung,58,47,39,52,51,57,58,CB,35,Left,18,K League 1,Korea Republic,Suwon FC,79
Machop Chol,58,68,53,51,60,26,59,LM,25,Right,18,MLS,Sudan,Atlanta United,79
Alessandro Circati,58,60,27,39,38,58,63,CB,20,Right,19,Serie BKT,Australia,Parma,84
James Clarke,58,71,54,53,59,55,64,CDM,22,Right,18,SSE Airtricity PD,Republic of Ireland,Bohemian FC,72
Jahmari Clarke,58,73,58,41,52,21,68,ST,20,Right,19,EFL League One,Jamaica,Reading,85
Nicolai Clausen,58,60,28,42,50,57,52,LB,28,Left,18,3F Superliga,Denmark,Hvidovre IF,73
Miloš Ćoćić,58,70,49,56,61,33,42,CAM,20,Left,18,3. Liga,Serbia,1860 München,75
Stefan Colakovski,58,78,53,50,59,33,54,RM,23,Right,17,A-League,North Macedonia,Perth Glory,70
Reece Cole,58,67,57,60,62,45,61,CM,25,Right,17,EFL League One,England,Exeter City,65
Charlie Colkett,58,56,51,61,61,57,52,CM,27,Left,17,EFL League Two,England,Crewe Alexandra,74
Fin Conchie,58,65,45,58,57,52,68,CM,20,Right,17,A-League,New Zealand,Well. Phoenix,72
Mihai Constantinescu,58,77,52,55,58,32,49,RW,21,Right,17,SUPERLIGA,Romania,FC Petrolul,72
Sonny Cox,58,75,55,40,60,24,58,ST,19,Left,17,EFL League One,England,Exeter City,79
Niklo Dailly,58,68,59,51,62,24,44,RW,22,Right,18,1A Pro League,Belgium,RWD Molenbeek,65
Sam Dalby,58,65,57,41,56,20,67,ST,24,Left,19,EFL League Two,England,Wrexham AFC,78
Vontae Daley-Campbell,58,68,39,50,54,53,67,RB,22,Right,18,EFL Championship,England,Cardiff City,74
Harvey Davies,58,59,54,54,59,29,58,GK,20,Left,19,EFL League Two,England,Crewe Alexandra,80
Tjay De Barr,58,81,56,50,60,29,59,ST,23,Right,17,EFL League One,Gibraltar,Wycombe,74
Noah De Ridder,58,70,38,55,64,51,54,RM,20,Right,18,1A Pro League,Belgium,KAA Gent,70
Max Dean,58,73,57,48,56,26,54,ST,19,Right,17,EFL League Two,England,MK Dons,75
Gary Deegan,58,32,48,51,48,57,67,CDM,36,Right,17,SSE Airtricity PD,Republic of Ireland,Drogheda United,75
Allan Michaël Delferrière,58,68,31,51,55,55,70,CDM,21,Right,18,cinch Prem,Belgium,Hibernian,75
Alper Demirol,58,62,44,56,61,53,63,CM,21,Right,18,Allsvenskan,Sweden,Hammarby IF,77
Will Dennis,58,59,56,57,58,33,57,GK,23,Right,18,cinch Prem,England,Kilmarnock,79
Baïla Diallo,58,71,35,52,58,55,37,LWB,22,Left,17,Ö. Bundesliga,Senegal,SC Austria,70
Eric Dick,58,55,60,58,55,36,58,GK,29,Right,19,MLS,United States,Minnesota United,93
Tim-Justin Dietrich,58,65,32,50,53,55,63,LB,21,Left,18,3. Liga,Germany,Hallescher FC,85
David Djiama,58,87,30,33,57,51,59,LB,19,Left,18,Liga Cyprus,Cyprus,Apoel FC,73
Dong Yanfeng,58,76,27,47,58,57,67,CB,27,Right,18,CSL,China PR,Rongcheng FC,75
Colin Doyle,58,57,58,57,56,32,60,GK,38,Right,19,EFL League Two,Republic of Ireland,Bradford City,92
Dawid Drachal,58,76,51,52,59,28,50,LM,18,Left,18,PKO BP Ekstraklasa,Poland,Raków,70
Virgil Drăghia,58,55,60,58,57,40,58,GK,33,Right,19,SUPERLIGA,Romania,FC Rapid 1923,88
Dylan Duffy,58,69,52,53,60,44,58,LW,21,Left,18,EFL League One,Republic of Ireland,Lincoln City,76
Stephen Duke-McKenna,58,80,46,54,61,40,40,RM,23,Right,17,EFL Championship,Guyana,QPR,65
Olivier Dumont,58,60,47,62,62,51,44,CM,21,Right,18,1A Pro League,Belgium,STVV,69
Jordan Eastham,58,58,57,64,60,27,56,GK,22,Right,18,EFL Championship,England,Blackburn Rovers,65
Matthieu Epolo,58,60,60,57,61,32,52,GK,18,Right,18,1A Pro League,Belgium,Standard Liège,78
Marcelencio Esajas,58,70,42,57,59,54,52,CM,21,Right,16,Eredivisie,Holland,Almere City FC,66
Romain Esse,58,74,46,54,65,46,52,CAM,18,Left,17,EFL Championship,England,Millwall,65
Emmanuel Essiam,58,71,48,53,63,54,66,CM,19,Right,18,CSSL,Ghana,Stade-Lausanne,72
Kieron Evans,58,73,52,52,60,35,50,CAM,21,Right,17,EFL Championship,Wales,Cardiff City,70
Bobby Faulkner,58,70,27,33,41,57,67,CB,19,Right,18,EFL League Two,England,Doncaster,72
Fei Yu,58,64,40,55,60,53,68,CM,32,Right,18,CSL,China PR,Dalian Pro,83
Feng Boxuan,58,83,51,52,61,50,58,RB,26,Right,18,CSL,China PR,Beijing Guoan,75
Gabriel Fermin,58,58,63,47,53,26,59,ST,21,Right,19,Sudamericana,Venezuela,Puerto Cabello,81
Raynier Fernandes,58,72,46,54,60,47,60,CM,27,Right,17,Hero ISL,India,FC Goa,68
Brahian Fernández,58,63,54,58,62,53,56,CM,22,Right,17,Sudamericana,Paraguay,Guaraní,69
Marcelo Fernández,58,62,55,49,60,19,47,CF,22,Right,17,Libertadores,Paraguay,Libertad,72
Germán Fernández,58,56,60,54,61,30,58,GK,23,Right,18,LALIGA HYPERMOTION,Spain,R. Racing Club,69
Will Fitzgerald,58,75,48,52,59,34,55,LM,24,Left,18,SSE Airtricity PD,Republic of Ireland,Sligo Rovers,70
José Alfredo Flores,58,69,56,54,60,42,54,RM,20,Right,17,Libertadores,Bolivia,The Strongest,68
Ibrahim Fofana,58,63,53,56,58,56,58,CM,20,Right,17,Ligue 2 BKT,Côte d'Ivoire,Amiens SC,75
Samuel Folarin,58,85,60,47,62,38,51,ST,23,Right,17,EFL League Two,England,Harrogate Town,67
Adam Foley,58,70,57,49,55,37,60,RM,34,Right,18,SSE Airtricity PD,Republic of Ireland,Drogheda United,80
Ian Fray,58,72,28,39,51,57,62,CB,21,Right,18,MLS,United States,Inter Miami CF,73
Macklin Freke,58,58,57,56,60,19,54,GK,24,Right,19,A-League,Australia,Brisbane Roar,76
Gustav Friberg,58,68,28,45,53,54,60,LB,21,Left,18,Allsvenskan,Sweden,Halmstads BK,69
Pascal Fuchs,58,65,48,56,61,53,52,CM,18,Right,17,Bundesliga 2,Germany,1. FC Nürnberg,70
Gan Rui,58,63,48,56,54,52,64,RWB,38,Right,18,CSL,China PR,Rongcheng FC,67
Gao Tianyi,58,71,46,60,59,57,69,CM,25,Right,18,CSL,China PR,Beijing Guoan,81
Gao Huaze,58,73,55,51,59,49,63,LM,26,Right,17,CSL,China PR,Tianjin JMT FC,70
Milton Garzón,58,66,49,53,61,45,46,CM,22,Right,17,Sudamericana,Bolivia,Palmaflor,70
Antoine Gauthier,58,66,55,60,62,46,54,CM,19,Left,17,Ligue 2 BKT,France,AS Saint-Étienne,66
Dario Ndubuisi Gebuhr,58,58,29,37,41,60,61,CB,20,Right,18,Bundesliga,Germany,Frankfurt,86
Geng Xiaofeng,58,59,62,52,56,41,52,GK,36,Right,19,CSL,China PR,Rongcheng FC,84
Łukasz Gerstenstein,58,67,50,54,57,49,54,RWB,19,Right,17,PKO BP Ekstraklasa,Poland,Stal Mielec,68
Darius Ghindovean,58,70,54,58,62,48,63,CM,22,Right,18,3. Liga,Romania,Preußen Münster,77
Ally Gilchrist,58,36,51,45,49,58,66,CB,28,Left,18,SSE Airtricity PD,Scotland,Cork City,74
Prabhsukhan Gill,58,59,58,58,60,29,58,GK,22,Left,18,Hero ISL,India,East Bengal,70
Zak Gilsenan,58,73,44,56,64,41,42,CAM,20,Right,17,EFL Championship,Republic of Ireland,Blackburn Rovers,60
Michael Glück,58,62,27,40,44,57,61,CB,20,Right,18,3. Liga,Austria,1860 München,84
